Messwert1;Messwert2;Messwert3;Messwert4
1063658906;229781,574;57228;true
-1886264389;-693734,6043;61540;false
-30346975;-13952,63218;28247;true
-448212240;-48220,78967;40087;false
-791959287;-84502,69814;15217;false
1149303372;468529,7073;32887;true
-457830511;-47830,18293;60889;true
-155913510;-16392,96709;61500;false
-70996656;-9863,386496;16134;false
-766936025;-143218,6788;51525;true
239949704;69550,63884;3306;false
604192609;216169,0909;44719;true
-632937273;-85026,50094;10271;false
103017187;55805,62676;11144;true
1796024655;1016425,951;31285;false
-23752037;-3667,701822;3283;true
-544823708;-84995,89828;55694;false
618916376;66507,24006;34827;false
-85723112;-14117,77207;27838;false
833909866;179451,23;49023;false
583909330;113490,6375;24310;false
-1399429626;-293750,971;29094;true
1534185508;267047,0858;31203;false
766816848;163291,4923;4234;true
1880909962;508216,6879;31482;false
-1677961259;-579206,5098;6320;true
586008938;171598,5177;25569;false
1797528469;333122,3997;62067;true
348128403;50263,99119;52757;true
-220064103;-22224,20753;34657;false
-790995955;-232372,4897;15583;false
1310710447;264897,0184;28125;false
-494809364;-54482,42281;61842;false
-718674702;-664209,5213;25279;true
887806412;99731,11795;55750;true
-600381274;-71525,05051;18402;true
-1295447789;-182972,8516;12497;false
-284044955;-134363,7441;4752;false
-1867300821;-203409,6755;57849;true
1906959097;345839,517;44985;false
826638169;282804,7106;55936;true
-494090160;-204846,6667;7066;false
1471099398;700523,5229;63697;false
70889364;9661,900504;38974;true
28899939;3239,903475;59802;true
67250820;8423,198898;54604;true
-1297427458;-230285,3138;53635;false
-878954983;-100245,7782;37052;false
-9526543;-1744,468595;29120;false
-1754666347;-180856,1479;28836;true
1526189513;299958,6307;53706;false
-121312336;-25701,7661;21510;false
1376140118;156539,6562;29204;false
-1886655217;-190590,4856;46306;false
-55469865;-14078,64594;6378;true
-115984969;-54555,48871;58580;false
-387436005;-203165,1835;62151;false
-1223713716;-319507,4977;2327;true
-640196202;-82830,40523;318;true
62463469;7381,643701;1957;true
-961284844;-217682,2563;3874;false
1884300882;283183,1803;51787;false
-1125765672;-117536,6122;4872;false
-891245213;-224269,0521;7265;false
1543322132;156953,3339;56257;false
-1588058617;-785778,6329;15189;false
-1858790167;-297787,5948;62174;true
-1729835156;-183614,8133;17939;true
-940794521;-339025,0526;31383;true
520263573;105040,0915;16543;true
1480395044;157004,459;31306;true
1590340920;244442,1949;64402;false
202332659;32581,74863;47998;false
-714395385;-116521,8374;6209;false
-1629073216;-886811,767;51873;false
-1702862877;-378329,8994;29775;false
1938942291;775887,2713;28469;true
-498415356;-106841,4482;57663;false
-1548151947;-226935,2018;30313;true
457724019;48771,87203;57477;true
-906417792;-306948,1178;9832;false
-493856281;-65428,76007;59902;false
-830793999;-273018,0739;45539;true
-762801730;-699176,6544;45212;false
-1567163677;-247812,0931;47691;false
1859321747;254736,5046;30246;false
434216288;65070,62611;41839;true
1774485655;424619,6829;33720;true
322289213;51533,29277;49348;false
806570304;575299,7889;15894;false
-1019307580;-183262,7796;34399;false
-933725144;-624983,3628;11045;true
123973792;16138,21817;53705;true
1713287522;522821,9475;56971;false
1291945827;246413,4707;45396;true
-870458277;-364513,5163;57512;true
1521645280;180247,0126;17668;true
912843647;365722,615;48642;true
-103899874;-30794,27208;17730;true
1643219142;1623734,33;57407;true
-1099042366;-153176,6364;1567;true
-965269695;-368282,9817;26056;true
-497216631;-109230,3671;40969;false
225558677;26728,12857;47992;false
-485508289;-61534,63739;30489;true
1218869535;871866,6202;6971;false
-942978215;-114564,2346;53575;true
-1401549922;-353480,4343;61078;true
-1013375464;-460206,8411;29007;false
1778772507;598107,7697;57630;true
137850746;14070,71001;20112;true
1900171040;207487,5562;24513;true
-349143608;-183181,3263;2883;false
735987580;100737,4186;73;false
1742577404;225139,1995;6430;true
-341898681;-89268,58512;23402;false
1178530694;181424,06;15889;true
-517881358;-309923,015;59209;true
-40309700;-30468,40514;20802;true
-1477627404;-201806,5288;31899;true
-544296961;-66071,4932;45756;true
736036322;114718,8781;22236;true
-1292634168;-186527,297;121;true
-1821693890;-252627,0822;31806;false
-1416080489;-1186991,189;34954;true
-1140899696;-359564,9846;57104;true
1140050827;728932,7538;46038;false
-1440745691;-416039,7606;46244;false
-338864062;-147204,1972;38455;true
1124420032;442336,7553;5865;true
750342175;302679,3768;28817;true
460046315;86426,1347;8884;false
649295602;174354,3507;14527;true
-152333569;-45663,53987;6410;true
-26647262;-16062,24352;20101;false
-1637439799;-194701,5219;33327;false
-1937975964;-1823119,439;7562;true
-669953573;-84387,65248;5409;false
233131570;25655,50457;62761;true
-1846761499;-293556,1117;59838;false
1263628124;635947,7222;22307;false
39733839;12033,26439;9270;true
-1579472393;-190965,1062;9199;true
-1593444820;-427197,0027;8108;false
-1000076106;-145191,0723;14206;false
-1423478455;-283222,9318;61174;false
-1839472890;-795275,7847;52350;false
571269647;360877,8566;18708;true
-1158270105;-288485,7049;8427;false
581125851;359607,5811;31707;false
-1367265502;-180950,9664;17601;true
-950453902;-103366,3841;17257;false
1537794473;1534725,023;48555;true
-56638610;-16902,00239;34281;true
-374350488;-46485,84229;27030;true
-1763926605;-936763,9963;2366;false
-1680098651;-438210,3941;48317;false
1477181406;154905,7682;31863;true
-957708835;-153972,4815;15262;false
-177420746;-17758,05685;59597;true
1096021719;195091,0856;60554;false
-1660904816;-999341,0445;34765;false
692278871;83659,07807;21990;true
61950121;37029,36103;51754;true
170567583;83652,56645;52942;false
454500192;68863,66545;57388;false
96017676;24772,36223;39752;false
819181309;129535,3114;64465;true
1508454311;459054,8725;50410;true
-456252738;-86199,27036;54609;true
-953134273;-96247,02343;24670;true
-96535238;-10271,89168;38851;false
-1118260969;-114517,2523;40211;true
1950121371;219930,2324;31888;false
1272724301;134722,5893;60447;false
-354756400;-49888,39826;30580;true
-1139559511;-214202,9156;47198;false
-385595425;-86282,26113;24051;false
1361585573;195883,4086;4167;true
-631631687;-356652,5618;21228;false
-1808443623;-400452,5295;32695;false
1118304558;328141,0088;31216;true
736427548;260867,0025;57067;false
1319503376;150353,6208;59401;true
962959920;192399,5844;16440;false
-434373077;-295291,0109;28702;false
-1853086219;-381450,4362;60981;false
-1044463669;-452344,5946;4410;true
-1905418300;-271195,3174;32393;false
1690526276;343952,4468;63831;false
-1078877766;-135947,2991;21425;false
-1130496860;-229030,9684;25506;true
1798269603;1255774,862;56971;true
-1179321557;-217186,2904;39768;false
-941590094;-101170,0971;36757;false
1361834762;424776,9064;52234;true
-679740589;-91498,26208;18781;true
-985656470;-109810,2128;63248;false
915612392;129415,1791;14721;true
-475386386;-56079,5548;24707;false
250356422;165579,6442;46821;false
1959557654;651232,1881;48077;true
864826936;286841,4381;31667;true
440721076;49089,00379;35591;true
-578872826;-288714,6264;49998;false
123535414;26419,03636;3377;true
1646956510;361650,5292;52735;false
-206661743;-21029,99318;41132;false
1679853581;558276,3646;31369;true
-575837432;-93632,10276;4572;false
783167606;132920,5034;37292;false
-115045191;-20347,57534;11380;true
-1030602870;-291460,0877;56601;false
412581219;83282,44227;6060;true
-680937584;-325651,6423;58752;false
-221140493;-53583,83644;36232;false
1414365953;172168,71;249;false
162031905;23923,21054;41458;true
1926809122;251574,5035;58740;true
-637195545;-86775,91516;29727;false
-673923672;-144216,493;10704;true
1621128595;238787,5379;61414;false
-1315419941;-197837,2599;46688;true
689431938;86362,51259;57600;false
-1494443805;-230766,4924;1420;false
-174181129;-21931,64556;7066;true
1551422139;379506,3941;49505;false
-688063545;-71792,94084;4471;false
-714935965;-264889,2053;21163;false
-23054519;-15058,47093;30744;true
688227009;485008,463;8330;true
1593144671;1147798,754;20681;true
1266116307;127478,4844;6443;false
1116823008;125556,2685;3571;true
1342399383;353355,9839;5006;false
1552971353;230103,9195;17883;false
989413856;142813,7783;34017;false
1882186178;1016848,286;13763;true
-333645964;-133298,4275;62654;false
1785555733;302534,011;47542;true
-1715378659;-358041,8825;25287;false
766632757;120672,5574;44620;true
-781891927;-151119,4293;40446;true
-1777641637;-795721,4132;51973;false
1867108506;271737,5209;53922;false
1391676554;325158,0734;16900;false
-1416541905;-198228,6461;44408;false
491309362;58225,8073;25376;true
-683900689;-140114,8717;42731;false
1038006301;330891,3934;54078;false
-184705485;-36040,09463;64046;false
1418230712;213139,572;29946;false
-623805774;-158769,604;15963;true
1106561893;141667,1224;30028;false
-222274846;-148579,4425;40132;true
1371261934;314509,6179;18576;false
-645454096;-225999,3333;47495;false
1173432255;168548,155;5142;true
3658329;441,9339212;54852;true
1967501040;489793,637;25329;true
-1726029119;-400563,7315;20270;true
361712699;81909,57858;45818;true
235073661;40910,83554;31656;true
-1375045558;-353846,0005;20169;false
-1532848186;-247473,0685;63336;false
926323629;251104,2638;56300;true
-468519634;-48206,56796;57970;false
-90922105;-14100,82274;48754;true
1496184893;430680,7406;4494;false
831705291;103536,0751;32851;false
390800236;43374,05505;60987;false
-1811900857;-183706,8698;4410;false
-912756026;-169436,7971;34233;true
-359965166;-53186,34249;33423;true
-446191482;-68172,87731;19625;true
1687815995;303564,0279;55435;false
-94793427;-11544,68725;55281;false
530250803;141475,6678;55004;false
-88438442;-27593,89766;58570;true
-229138957;-23431,73709;58369;true
396244397;53503,1592;36808;false
-1867917261;-1744087,078;21872;false
1643129138;391500,8668;20956;false
-1568071387;-1240562,806;62502;true
231876620;27666,93951;22730;false
-270391870;-159900,5736;57766;true
477877146;55748,61713;57230;false
-1428011614;-243397,2412;64054;true
1588558856;617155,7327;33705;false
726999782;83524,79113;7701;false
-1046818227;-287903,8028;56377;true
1645523148;307172,5122;23260;false
664258785;131536,3931;37320;true
567119694;274501,304;28;true
1766254516;189491,9554;5724;true
147647231;48329,69918;47916;false
350711707;73049,72027;21282;false
1194321859;125401,2872;20517;false
861537331;124661,7466;50080;false
-1830667062;-294130,312;33876;true
-240025862;-26595,66338;54025;true
-1176962030;-172347,6395;50936;true
-1780504482;-225580,1954;58737;true
211922492;27037,82751;142;true
-60302526;-31003,86941;12195;false
235797877;35277,95886;60743;false
-361896923;-62277,90793;41795;true
-1424211127;-593174,147;18864;true
-1265878185;-1081947,167;50828;true
-712220053;-77415,22315;9532;false
249425312;42761,0684;19549;false
-1120697051;-248601,8303;28772;false
1285148861;261049,9413;12285;false
841479209;161667,4753;2568;true
-930567943;-190768,336;23857;false
-159377306;-22040,83889;10919;false
-1556797468;-206116,4396;60443;false
-853619751;-445057,2216;26916;false
313958301;60856,42586;17265;false
-560102432;-172286,1987;27438;false
-67371378;-15180,57188;28442;false
1716881303;369619,2256;46225;true
-1870000932;-234424,0857;10768;true
1832820432;1660163,435;21043;false
1141754768;188688,6082;33903;false
1772200341;513086,3755;64624;true
-1956411248;-298006,283;32572;true
-346125264;-86466,46615;7946;false
-1302730774;-281610,6299;2878;false
-1241519772;-212698,2649;19720;true
636733340;90201,63479;294;false
1848822064;499816,7245;16608;false
50366172;7407,879394;50580;false
-778125641;-112348,4899;57887;true
-1115681132;-210824,099;32956;true
599660591;474790,65;206;true
288789818;43538,34132;53086;true
876413308;200094,3626;45772;false
955574041;471655,499;44505;false
246916328;34289,17206;7428;false
694518903;229365,5558;61715;false
88883220;73215,17298;16491;false
-1483746449;-414801,9147;41150;false
1560933929;518755,0445;18741;false
-208446806;-52413,07669;52071;true
-1194230822;-125418,0657;29147;true
144706411;16920,76836;40624;true
1364605014;392692,0904;46135;true
-1345187830;-139296,6584;61299;true
-200931419;-78704,04191;50452;true
1873345698;229492,3065;7820;false
-617104590;-85483,38967;7054;false
-353694788;-68175,55667;33604;true
1221637044;209077,0228;31897;true
-497814801;-144882,0725;1608;true
-27188590;-9748,508426;58270;false
1704089511;365605,9882;18415;false
1132198194;123427,2532;39350;true
1279377979;164233,3734;27804;false
-1004259700;-117128,4931;11385;false
-671322953;-172709,7898;5004;true
531130374;63799,44432;15087;true
1818242883;222578,3918;61447;true
-569127786;-63145,21092;47463;true
22221234;2987,126495;49080;false
-1915678648;-258491,2492;32791;true
1344255707;454601,186;1084;true
-1308441724;-166935,6627;36953;true
-1338520705;-190157,793;10367;false
686503855;100557,1781;31846;false
21465342;11399,54434;4086;false
-493591367;-59347,28472;49737;false
-392166997;-339538,5255;49548;true
1248722430;144327,604;32759;true
1822224949;229528,2717;13624;false
47985279;21270,07048;56245;false
-1170535809;-277246,7572;25421;false
-168382217;-64292,5609;37215;true
-568070233;-121434,4235;57040;true
-1023124402;-266994,8857;51954;false
1087129426;137995,6113;45362;false
-158684689;-29386,05352;49119;true
1464862498;146868,1069;26056;true
1317937170;245654,6449;20394;true
-1540680241;-309001,2517;30410;true
-1723981880;-310180,2591;2344;true
-999839099;-112988,9365;35241;false
767815217;81630,36541;50520;true
-271868663;-35025,59431;45911;false
29150792;3184,13894;33689;false
1571328230;211427,3722;36540;true
-498847259;-120001,7462;42130;false
1840668912;483242,0352;51301;false
-283982287;-29449,57866;34643;true
-979781882;-114167,0802;31412;false
-685346161;-239213,3197;6687;true
1378268992;298068,5536;18874;true
-733775538;-146813,8331;47538;true
-545182692;-104501,1869;43259;false
-1156708411;-280414,1602;62789;true
1316855284;318388,6083;22347;true
-1712026841;-472804,9823;44982;false
-772560734;-496504,3278;16709;true
-831872035;-128454,607;14959;true
158667653;68332,32257;49959;true
435909794;53498,99288;31864;false
-550747650;-59857,36876;45602;true
-1515478980;-199352,6677;46945;true
1110201376;236918,7742;35024;false
1923489271;560293,991;4814;false
780455703;675134,6912;60265;false
-131277293;-24924,49079;49006;true
1980345308;345068,0098;45719;true
1000151917;229972,8482;58602;true
-635095305;-116403,0984;64028;false
897506797;185780,7487;6416;true
-849963896;-290585,9474;55610;false
-260564038;-54774,86609;26443;true
-1861402133;-315973,881;17654;false
-379835462;-199284,0829;17801;true
-1955734403;-533479,1061;27305;false
-1654245395;-255758,4099;501;true
1191369206;166160,2798;11244;false
-1198420913;-371488,1937;21269;true
1277464565;162630,753;43193;false
761611560;78258,48335;41473;true
-785448629;-143539,5886;18310;true
-1413894438;-195884,5162;56047;false
800048854;82174,28657;48608;true
839077976;105266,3375;308;false
-1721619104;-512081,8275;29933;true
239624627;89212,4449;44821;false
-491959382;-110131,9413;51183;false
-1114545218;-316093,3687;50902;false
1692200754;178295,3065;49050;true
1757145586;1522656,487;22247;true
784847967;181383,8611;24920;false
-1320652790;-200554,7137;5455;false
1091404752;218937,7637;38680;true
-387874286;-95582,62346;32530;false
1838882586;377671,5108;55293;true
-1971018402;-274859,6293;7075;true
1332155153;253502,4078;45303;true
-468540250;-57475,49681;41008;false
1039605495;349799,9647;34937;false
225220993;192496,5752;48290;true
1934466281;932272,9065;1245;false
